time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
14.2505,0.006013,-0.070393,-0.003166,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2555,0.006034,-0.070384,-0.003151,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2605,0.006056,-0.070375,-0.003136,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2655,0.006079,-0.070359,-0.003125,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2707,0.006101,-0.070350,-0.003110,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2757,0.006117,-0.070338,-0.003103,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2807,0.006137,-0.070322,-0.003085,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2860,0.006151,-0.070310,-0.003070,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2910,0.006162,-0.070298,-0.003048,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.2960,0.006177,-0.070279,-0.003038,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3010,0.006189,-0.070260,-0.003021,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3062,0.006197,-0.070252,-0.003009,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3113,0.006206,-0.070244,-0.002996,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3162,0.006214,-0.070236,-0.002984,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3215,0.006225,-0.070227,-0.002979,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3265,0.006228,-0.070231,-0.002964,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3315,0.006233,-0.070234,-0.002956,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3365,0.006247,-0.070226,-0.002959,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3417,0.006252,-0.070229,-0.002951,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3467,0.006260,-0.070221,-0.002939,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3517,0.006271,-0.070212,-0.002934,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3567,0.006277,-0.070201,-0.002936,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3620,0.006286,-0.070193,-0.002924,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3670,0.006289,-0.070189,-0.002914,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3720,0.006292,-0.070178,-0.002909,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3772,0.006292,-0.070174,-0.002892,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3822,0.006284,-0.070175,-0.002870,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3872,0.006284,-0.070171,-0.002853,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3925,0.006281,-0.070167,-0.002828,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.3975,0.006275,-0.070168,-0.002814,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4025,0.006275,-0.070171,-0.002791,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4080,0.006283,-0.070163,-0.002779,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4132,0.006286,-0.070159,-0.002769,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4182,0.006294,-0.070158,-0.002752,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4232,0.006302,-0.070150,-0.002739,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4285,0.006304,-0.070153,-0.002725,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4335,0.006312,-0.070153,-0.002707,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4385,0.006321,-0.070144,-0.002695,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4435,0.006335,-0.070132,-0.002680,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4487,0.006343,-0.070124,-0.002668,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4537,0.006349,-0.070117,-0.002648,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4588,0.006349,-0.070106,-0.002636,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4640,0.006353,-0.070083,-0.002619,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4690,0.006359,-0.070068,-0.002604,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4740,0.006360,-0.070057,-0.002592,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4790,0.006361,-0.070039,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4842,0.006365,-0.070028,-0.002579,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4892,0.006365,-0.070028,-0.002579,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4942,0.006365,-0.070028,-0.002579,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.4995,0.006367,-0.070028,-0.002587,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5045,0.006367,-0.070028,-0.002587,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5095,0.006361,-0.070039,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5145,0.006364,-0.070039,-0.002592,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5197,0.006363,-0.070046,-0.002587,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5248,0.006369,-0.070042,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5298,0.006369,-0.070042,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5347,0.006369,-0.070042,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5410,0.006375,-0.070031,-0.002587,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5450,0.006372,-0.070031,-0.002579,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5505,0.006375,-0.070031,-0.002587,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5555,0.006381,-0.070027,-0.002584,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5605,0.006381,-0.070020,-0.002589,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5658,0.006381,-0.070020,-0.002589,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5712,0.006385,-0.070013,-0.002601,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5762,0.006385,-0.070013,-0.002601,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5812,0.006390,-0.070016,-0.002594,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5865,0.006393,-0.070015,-0.002601,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5915,0.006398,-0.070019,-0.002594,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.5967,0.006405,-0.070018,-0.002576,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6019,0.006410,-0.070021,-0.002569,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6080,0.006424,-0.070016,-0.002549,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6129,0.006432,-0.070015,-0.002531,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6180,0.006445,-0.070003,-0.002517,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6233,0.006459,-0.069998,-0.002497,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6282,0.006472,-0.069993,-0.002477,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6332,0.006486,-0.069981,-0.002462,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6385,0.006494,-0.069980,-0.002444,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6434,0.006502,-0.069972,-0.002432,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6484,0.006502,-0.069968,-0.002415,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6535,0.006504,-0.069971,-0.002400,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6587,0.006504,-0.069967,-0.002383,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6637,0.006501,-0.069975,-0.002371,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6687,0.006497,-0.069982,-0.002358,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6740,0.006494,-0.069989,-0.002346,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6790,0.006499,-0.069992,-0.002339,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6842,0.006496,-0.069999,-0.002326,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6892,0.006495,-0.070007,-0.002321,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6942,0.006501,-0.070003,-0.002319,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.6992,0.006503,-0.070010,-0.002321,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7045,0.006505,-0.070017,-0.002323,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7095,0.006508,-0.070016,-0.002331,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7145,0.006510,-0.070024,-0.002333,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7197,0.006516,-0.070023,-0.002348,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7250,0.006516,-0.070020,-0.002370,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7300,0.006522,-0.070020,-0.002384,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7373,0.006531,-0.070012,-0.002411,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7460,0.006541,-0.069997,-0.002443,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7510,0.006544,-0.070001,-0.002468,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7562,0.006544,-0.069998,-0.002490,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7613,0.006553,-0.069997,-0.002512,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7662,0.006556,-0.069994,-0.002541,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7715,0.006556,-0.070002,-0.002576,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7765,0.006562,-0.069998,-0.002612,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7815,0.006563,-0.069998,-0.002652,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7868,0.006566,-0.070006,-0.002693,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7918,0.006569,-0.070006,-0.002740,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.7967,0.006584,-0.070002,-0.002799,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8017,0.006599,-0.070002,-0.002875,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8075,0.006628,-0.069990,-0.002975,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8119,0.006655,-0.069967,-0.003056,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8170,0.006679,-0.069945,-0.003130,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8222,0.006688,-0.069934,-0.003179,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8272,0.006704,-0.069908,-0.003214,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8323,0.006714,-0.069886,-0.003251,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8372,0.006732,-0.069860,-0.003292,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8425,0.006760,-0.069811,-0.003332,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8475,0.006796,-0.069762,-0.003354,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8527,0.006838,-0.069712,-0.003390,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8575,0.006870,-0.069681,-0.003412,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8627,0.006904,-0.069646,-0.003424,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8682,0.006951,-0.069589,-0.003441,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8738,0.007004,-0.069527,-0.003455,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8787,0.007056,-0.069468,-0.003447,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8837,0.007117,-0.069398,-0.003449,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8887,0.007180,-0.069332,-0.003436,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8940,0.007244,-0.069265,-0.003422,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.8990,0.007291,-0.069196,-0.003387,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9040,0.007354,-0.069117,-0.003322,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9092,0.007423,-0.069027,-0.003259,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9142,0.007500,-0.068947,-0.003191,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9192,0.007579,-0.068871,-0.003109,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9242,0.007669,-0.068785,-0.003021,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9295,0.007769,-0.068695,-0.002905,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9345,0.007853,-0.068602,-0.002768,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9397,0.007959,-0.068488,-0.002602,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9447,0.008064,-0.068381,-0.002432,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9500,0.008204,-0.068256,-0.002249,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9550,0.008342,-0.068127,-0.002080,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9600,0.008472,-0.067998,-0.001889,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9650,0.008609,-0.067853,-0.001690,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9702,0.008743,-0.067711,-0.001462,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9752,0.008904,-0.067555,-0.001255,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9802,0.009064,-0.067402,-0.001025,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9857,0.009215,-0.067248,-0.000774,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9905,0.009348,-0.067104,-0.000512,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
14.9955,0.009489,-0.066949,-0.000238,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0008,0.009620,-0.066807,0.000045,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0054,0.009636,-0.066789,0.000070,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0107,0.009900,-0.066512,0.000651,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0157,0.010055,-0.066359,0.000958,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0210,0.010200,-0.066203,0.001304,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0260,0.010341,-0.066050,0.001641,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0310,0.010485,-0.065896,0.001970,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0360,0.010637,-0.065735,0.002327,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0412,0.010800,-0.065563,0.002722,-28.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0462,0.010951,-0.065404,0.003094,-28.31,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0512,0.011097,-0.065247,0.003495,-28.30,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0562,0.011265,-0.065081,0.003841,-28.29,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0615,0.011417,-0.064899,0.004246,-28.27,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0665,0.011554,-0.064725,0.004652,-28.25,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0715,0.011711,-0.064531,0.005070,-28.23,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0767,0.011848,-0.064349,0.005518,-28.21,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0817,0.011979,-0.064177,0.005915,-28.19,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0868,0.012117,-0.063986,0.006351,-28.16,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0920,0.012274,-0.063775,0.006799,-28.14,0,150.0,10.0,1.00,0.500,0.400,3.00
15.0970,0.012409,-0.063574,0.007230,-28.12,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1022,0.012573,-0.063361,0.007657,-28.10,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1072,0.012714,-0.063154,0.008084,-28.09,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1122,0.012848,-0.062943,0.008504,-28.07,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1175,0.012993,-0.062714,0.008971,-28.05,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1225,0.013137,-0.062480,0.009402,-28.03,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1275,0.013260,-0.062266,0.009835,-28.01,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1325,0.013406,-0.062024,0.010269,-27.97,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1378,0.013551,-0.061765,0.010725,-27.93,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1450,0.013720,-0.061427,0.011340,-27.85,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1500,0.013823,-0.061187,0.011788,-27.79,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1550,0.013915,-0.060948,0.012225,-27.73,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1603,0.014011,-0.060706,0.012679,-27.66,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1652,0.014132,-0.060454,0.013080,-27.60,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1702,0.014225,-0.060220,0.013508,-27.55,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1755,0.014314,-0.059977,0.013937,-27.49,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1805,0.014399,-0.059743,0.014347,-27.45,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1855,0.014482,-0.059523,0.014720,-27.41,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1905,0.014548,-0.059307,0.015111,-27.36,0,150.0,10.0,1.00,0.500,0.400,3.00
15.1955,0.014619,-0.059090,0.015487,-27.33,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2007,0.014674,-0.058856,0.015914,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2058,0.014739,-0.058635,0.016282,-27.23,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2108,0.014777,-0.058425,0.016672,-27.20,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2160,0.014828,-0.058205,0.017076,-27.16,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2210,0.014879,-0.058003,0.017457,-27.12,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2260,0.014947,-0.057804,0.017794,-27.09,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2310,0.014982,-0.057633,0.018144,-27.04,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2360,0.015011,-0.057467,0.018490,-26.99,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2412,0.015030,-0.057283,0.018872,-26.94,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2462,0.015047,-0.057126,0.019212,-26.88,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2512,0.015075,-0.056968,0.019531,-26.83,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2565,0.015077,-0.056821,0.019871,-26.77,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2615,0.015097,-0.056671,0.020163,-26.72,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2665,0.015095,-0.056538,0.020473,-26.65,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2718,0.015118,-0.056389,0.020772,-26.59,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2767,0.015126,-0.056261,0.021052,-26.54,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2820,0.015121,-0.056128,0.021361,-26.49,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2924,0.015103,-0.055878,0.021932,-26.41,0,150.0,10.0,1.00,0.500,0.400,3.00
15.2972,0.015109,-0.055736,0.022216,-26.38,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3022,0.015118,-0.055599,0.022484,-26.35,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3073,0.015105,-0.055467,0.022775,-26.32,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3122,0.015101,-0.055330,0.023062,-26.29,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3175,0.015079,-0.055190,0.023361,-26.26,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3225,0.015077,-0.055051,0.023641,-26.22,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3275,0.015092,-0.054898,0.023885,-26.19,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3328,0.015129,-0.054726,0.024150,-26.16,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3377,0.015157,-0.054549,0.024399,-26.12,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3453,0.015212,-0.054296,0.024752,-26.05,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3502,0.015242,-0.054126,0.024999,-26.01,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3552,0.015284,-0.053957,0.025240,-25.98,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3605,0.015343,-0.053775,0.025499,-25.95,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3655,0.015392,-0.053607,0.025741,-25.92,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3705,0.015431,-0.053447,0.026001,-25.90,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3755,0.015479,-0.053280,0.026244,-25.89,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3808,0.015521,-0.053108,0.026516,-25.88,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3907,0.015564,-0.052923,0.026794,-25.87,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3915,0.015625,-0.052703,0.027091,-25.86,0,150.0,10.0,1.00,0.500,0.400,3.00
15.3970,0.015679,-0.052501,0.027378,-25.86,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4020,0.015733,-0.052304,0.027656,-25.85,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4073,0.015790,-0.052089,0.027956,-25.84,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4122,0.015851,-0.051886,0.028231,-25.84,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4173,0.015889,-0.051693,0.028518,-25.84,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4235,0.015953,-0.051447,0.028840,-25.83,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4285,0.016020,-0.051242,0.029101,-25.83,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4336,0.016082,-0.051029,0.029365,-25.81,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4388,0.016140,-0.050804,0.029654,-25.80,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4437,0.016178,-0.050614,0.029925,-25.78,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4487,0.016190,-0.050427,0.030211,-25.77,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4537,0.016222,-0.050231,0.030498,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4590,0.016266,-0.050017,0.030794,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4640,0.016301,-0.049819,0.031075,-25.73,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4693,0.016344,-0.049591,0.031376,-25.73,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4742,0.016420,-0.049354,0.031661,-25.71,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4795,0.016487,-0.049102,0.031963,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4845,0.016553,-0.048875,0.032240,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4895,0.016628,-0.048652,0.032496,-25.69,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4945,0.016713,-0.048407,0.032770,-25.69,0,150.0,10.0,1.00,0.500,0.400,3.00
15.4997,0.016802,-0.048143,0.033068,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5047,0.016872,-0.047923,0.033351,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5097,0.016937,-0.047713,0.033621,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5147,0.016999,-0.047507,0.033919,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5200,0.017051,-0.047307,0.034234,-25.70,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5250,0.017106,-0.047113,0.034533,-25.71,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5300,0.017174,-0.046907,0.034832,-25.72,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5353,0.017233,-0.046697,0.035174,-25.73,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5403,0.017284,-0.046505,0.035500,-25.74,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5452,0.017338,-0.046325,0.035814,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5502,0.017389,-0.046135,0.036162,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5555,0.017460,-0.045914,0.036512,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5605,0.017542,-0.045708,0.036807,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5655,0.017637,-0.045495,0.037093,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5708,0.017732,-0.045260,0.037380,-25.76,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5757,0.017818,-0.045043,0.037650,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5807,0.017902,-0.044821,0.037900,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5857,0.017972,-0.044605,0.038159,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5910,0.018046,-0.044358,0.038453,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.5960,0.018103,-0.044121,0.038738,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.6010,0.018153,-0.043923,0.039007,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.6067,0.018194,-0.043712,0.039300,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
15.6112,0.018230,-0.043522,0.039598,-25.75,0,150.0,10.0,1.00,0.500,0.400,3.00
