timestamp,cycle,object,label,F_ext_x,F_ext_y,F_ext_z,F_fb_x,F_fb_y,F_fb_z,grip
1780449125.0698662,694,N/A,unknown,-1.19,-0.43,-0.96,0.0,0.0,0.0,0.22
1780449125.0698736,695,N/A,unknown,-1.07,-0.56,-1.06,0.0,0.0,0.0,0.22
1780449125.0698814,698,N/A,unknown,-1.01,-0.66,-1.11,0.0,0.0,0.0,0.24
1780449125.069889,700,N/A,unknown,-0.86,-0.72,-1.16,0.0,0.0,0.0,0.25
1780449125.0698967,701,N/A,unknown,-0.83,-0.7,-1.12,0.0,0.0,0.0,0.25
1780449125.0699043,704,N/A,unknown,-0.45,-0.57,-1.05,0.0,0.0,0.0,0.24
1780449125.069912,707,N/A,unknown,-0.17,-0.43,-1.05,0.0,0.0,0.0,0.24
1780449125.0699208,709,N/A,unknown,0.01,-0.4,-1.07,0.0,0.0,0.0,0.24
1780449125.0699284,710,N/A,unknown,0.18,-0.38,-1.04,0.0,0.0,0.0,0.24
1780449125.069936,713,N/A,unknown,0.51,-0.46,-1.04,0.0,0.0,0.0,0.24
1780449125.0699437,715,N/A,unknown,0.88,-0.39,-1.2,0.0,0.0,0.0,0.24
1780449125.0699513,717,N/A,unknown,0.99,-0.32,-1.18,0.0,0.0,0.0,0.24
1780449125.0699587,719,N/A,unknown,0.88,-0.21,-1.15,0.0,0.0,0.0,0.24
1780449125.069966,720,N/A,unknown,0.98,-0.15,-1.09,0.0,0.0,0.0,0.23
1780449125.0699737,723,N/A,unknown,0.99,-0.1,-0.92,0.0,0.0,0.0,0.23
1780449125.069981,726,N/A,unknown,1.01,-0.1,-1.1,0.0,0.0,0.0,0.24
1780449125.069989,729,N/A,unknown,0.83,-0.17,-0.98,0.0,0.0,0.0,0.25
1780449125.0700045,732,N/A,unknown,0.75,-0.23,-0.92,0.0,0.0,0.0,0.25
1780449125.0700154,735,N/A,unknown,0.59,-0.24,-0.88,0.0,0.0,0.0,0.24
1780449125.0700235,739,N/A,unknown,0.57,-0.27,-0.88,0.0,0.0,0.0,0.24
1780449125.0700312,740,N/A,unknown,0.51,-0.23,-0.83,0.0,0.0,0.0,0.24
1780449125.0700395,743,N/A,unknown,0.38,-0.25,-0.72,0.0,0.0,0.0,0.23
1780449125.07005,745,N/A,unknown,0.13,-0.07,-1.39,0.0,0.0,0.0,0.22
1780449125.0700576,748,N/A,unknown,0.7,0.28,-2.32,0.0,0.0,0.0,0.19
1780449125.0700653,750,N/A,unknown,0.62,0.6,-2.59,0.0,0.0,0.0,0.18
1780449125.070073,753,N/A,unknown,0.62,0.65,-2.67,0.0,0.0,0.0,0.16
1780449125.0700805,754,N/A,unknown,0.62,0.67,-2.63,0.0,0.0,0.0,0.16
1780449133.5944507,756,N/A,unknown,0.67,0.63,-2.35,0.0,0.0,0.0,0.16
