time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
15.0496,0.003435,-0.071712,0.002991,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0549,0.003437,-0.071708,0.003000,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0598,0.003435,-0.071701,0.003002,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0652,0.003432,-0.071701,0.003009,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0701,0.003435,-0.071689,0.003014,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0751,0.003433,-0.071682,0.003016,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0803,0.003430,-0.071682,0.003023,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0853,0.003437,-0.071671,0.003021,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0903,0.003433,-0.071671,0.003028,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.0956,0.003434,-0.071664,0.003023,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1006,0.003441,-0.071653,0.003021,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1058,0.003436,-0.071650,0.003013,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1108,0.003436,-0.071650,0.003013,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1158,0.003437,-0.071642,0.003008,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1210,0.003438,-0.071635,0.003003,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1260,0.003439,-0.071628,0.002998,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1311,0.003440,-0.071621,0.002993,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1364,0.003441,-0.071614,0.002989,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1413,0.003441,-0.071614,0.002989,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1463,0.003442,-0.071607,0.002984,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1515,0.003442,-0.071600,0.002979,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1566,0.003439,-0.071599,0.002986,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1616,0.003440,-0.071592,0.002981,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1668,0.003437,-0.071592,0.002988,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1718,0.003434,-0.071592,0.002995,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1768,0.003435,-0.071585,0.002990,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1821,0.003432,-0.071585,0.002997,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1871,0.003430,-0.071578,0.002999,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1921,0.003428,-0.071571,0.003001,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.1973,0.003425,-0.071564,0.003003,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2023,0.003423,-0.071556,0.003005,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2076,0.003422,-0.071542,0.003003,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2125,0.003418,-0.071528,0.003007,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2175,0.003416,-0.071513,0.003004,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2228,0.003418,-0.071488,0.003006,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2278,0.003414,-0.071473,0.003010,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2328,0.003415,-0.071445,0.002997,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2381,0.003411,-0.071423,0.002997,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2431,0.003412,-0.071395,0.002984,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2481,0.003409,-0.071366,0.002979,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2530,0.003404,-0.071341,0.002963,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2583,0.003405,-0.071305,0.002946,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2633,0.003407,-0.071263,0.002924,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2683,0.003406,-0.071220,0.002908,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2733,0.003406,-0.071169,0.002888,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2785,0.003407,-0.071112,0.002863,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2836,0.003405,-0.071055,0.002845,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2888,0.003399,-0.070997,0.002834,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2938,0.003397,-0.070940,0.002816,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.2988,0.003389,-0.070887,0.002795,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3041,0.003384,-0.070822,0.002779,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3091,0.003376,-0.070769,0.002759,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3141,0.003371,-0.070711,0.002748,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3190,0.003360,-0.070651,0.002729,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3243,0.003350,-0.070590,0.002711,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3293,0.003339,-0.070537,0.002697,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3343,0.003332,-0.070476,0.002672,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3395,0.003322,-0.070409,0.002649,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3446,0.003311,-0.070348,0.002630,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3496,0.003304,-0.070288,0.002605,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3549,0.003297,-0.070220,0.002575,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3598,0.003300,-0.070141,0.002535,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3649,0.003294,-0.070066,0.002500,-28.29,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3701,0.003292,-0.069966,0.002460,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3751,0.003292,-0.069880,0.002423,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3800,0.003290,-0.069787,0.002388,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3851,0.003297,-0.069683,0.002344,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3901,0.003298,-0.069583,0.002297,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.3953,0.003296,-0.069482,0.002258,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4003,0.003300,-0.069382,0.002204,-28.28,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4053,0.003304,-0.069282,0.002150,-28.28,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4105,0.003307,-0.069182,0.002097,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4155,0.003309,-0.069086,0.002033,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4205,0.003316,-0.068979,0.001968,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4258,0.003327,-0.068864,0.001891,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4308,0.003337,-0.068750,0.001814,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4361,0.003343,-0.068633,0.001730,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4412,0.003345,-0.068515,0.001652,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4461,0.003351,-0.068390,0.001563,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4511,0.003350,-0.068284,0.001481,-28.28,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4561,0.003353,-0.068164,0.001382,-28.28,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4613,0.003348,-0.068047,0.001288,-28.29,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4663,0.003348,-0.067927,0.001197,-28.29,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4713,0.003337,-0.067800,0.001091,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4766,0.003335,-0.067669,0.000980,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4815,0.003330,-0.067546,0.000882,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4869,0.003327,-0.067415,0.000771,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4918,0.003315,-0.067296,0.000670,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.4969,0.003305,-0.067190,0.000572,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5018,0.003293,-0.067078,0.000476,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5071,0.003277,-0.066984,0.000379,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5120,0.003267,-0.066872,0.000276,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5173,0.003251,-0.066756,0.000166,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5223,0.003235,-0.066655,0.000065,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5273,0.003224,-0.066550,-0.000033,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5326,0.003216,-0.066427,-0.000131,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5375,0.003203,-0.066308,-0.000231,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5426,0.003189,-0.066195,-0.000327,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5478,0.003177,-0.066079,-0.000413,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5528,0.003159,-0.065974,-0.000496,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5581,0.003141,-0.065869,-0.000580,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5632,0.003123,-0.065771,-0.000659,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5681,0.003101,-0.065680,-0.000726,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5734,0.003076,-0.065601,-0.000798,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5784,0.003053,-0.065524,-0.000855,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5834,0.003017,-0.065455,-0.000911,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5886,0.002988,-0.065390,-0.000966,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5936,0.002954,-0.065336,-0.001019,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.5988,0.002925,-0.065277,-0.001070,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6038,0.002893,-0.065230,-0.001125,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6088,0.002862,-0.065193,-0.001162,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6141,0.002838,-0.065163,-0.001207,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6191,0.002805,-0.065137,-0.001249,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6243,0.002771,-0.065118,-0.001285,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6294,0.002741,-0.065100,-0.001329,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6344,0.002710,-0.065088,-0.001368,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6396,0.002679,-0.065076,-0.001407,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6445,0.002651,-0.065067,-0.001431,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6495,0.002625,-0.065052,-0.001468,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6548,0.002602,-0.065039,-0.001490,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6599,0.002576,-0.065027,-0.001505,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6648,0.002550,-0.065021,-0.001515,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6701,0.002529,-0.065011,-0.001522,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6750,0.002513,-0.065005,-0.001523,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6801,0.002497,-0.065006,-0.001518,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6851,0.002480,-0.065006,-0.001514,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6904,0.002469,-0.065017,-0.001498,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.6953,0.002449,-0.065032,-0.001477,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7006,0.002443,-0.065039,-0.001458,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7055,0.002432,-0.065046,-0.001426,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7106,0.002428,-0.065056,-0.001392,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7155,0.002427,-0.065055,-0.001354,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7208,0.002423,-0.065053,-0.001309,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7258,0.002425,-0.065048,-0.001262,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7308,0.002423,-0.065050,-0.001202,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7361,0.002419,-0.065052,-0.001136,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7411,0.002422,-0.065057,-0.001069,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7461,0.002414,-0.065066,-0.000991,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7511,0.002415,-0.065071,-0.000917,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7563,0.002409,-0.065075,-0.000830,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7614,0.002412,-0.065076,-0.000746,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7664,0.002404,-0.065074,-0.000656,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7716,0.002404,-0.065063,-0.000554,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7766,0.002398,-0.065057,-0.000455,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7815,0.002387,-0.065043,-0.000346,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7868,0.002378,-0.065032,-0.000223,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7918,0.002374,-0.065021,-0.000114,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.7968,0.002379,-0.065007,-0.000009,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8018,0.002378,-0.064992,0.000109,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8071,0.002379,-0.064973,0.000238,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8121,0.002382,-0.064943,0.000371,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8173,0.002383,-0.064913,0.000510,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8223,0.002387,-0.064875,0.000639,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8273,0.002393,-0.064834,0.000776,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8323,0.002407,-0.064784,0.000926,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8376,0.002413,-0.064730,0.001106,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8425,0.002428,-0.064672,0.001282,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8478,0.002443,-0.064613,0.001458,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8528,0.002457,-0.064555,0.001634,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8578,0.002466,-0.064496,0.001823,-28.32,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8631,0.002485,-0.064434,0.002001,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8681,0.002501,-0.064375,0.002170,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8731,0.002522,-0.064308,0.002357,-28.31,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8783,0.002534,-0.064241,0.002566,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8834,0.002550,-0.064169,0.002776,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8886,0.002572,-0.064093,0.002990,-28.30,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8936,0.002597,-0.064008,0.003222,-28.29,0,150.0,10.0,1.00,0.500,0.300,3.00
15.8989,0.002626,-0.063928,0.003431,-28.29,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9038,0.002660,-0.063844,0.003642,-28.28,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9088,0.002683,-0.063767,0.003848,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9141,0.002697,-0.063690,0.004075,-28.27,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9191,0.002714,-0.063617,0.004278,-28.26,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9240,0.002716,-0.063541,0.004494,-28.25,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9291,0.002715,-0.063471,0.004721,-28.25,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9343,0.002737,-0.063378,0.004948,-28.24,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9393,0.002754,-0.063289,0.005172,-28.23,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9443,0.002778,-0.063191,0.005408,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9493,0.002799,-0.063097,0.005634,-28.21,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9545,0.002833,-0.062991,0.005876,-28.21,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9595,0.002867,-0.062881,0.006096,-28.19,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9648,0.002919,-0.062775,0.006296,-28.19,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9698,0.002962,-0.062666,0.006496,-28.18,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9748,0.003020,-0.062551,0.006709,-28.17,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9800,0.003061,-0.062444,0.006929,-28.16,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9850,0.003116,-0.062333,0.007132,-28.15,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9901,0.003154,-0.062230,0.007343,-28.14,0,150.0,10.0,1.00,0.500,0.300,3.00
15.9954,0.003183,-0.062138,0.007563,-28.13,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0003,0.003214,-0.062054,0.007750,-28.12,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0053,0.003237,-0.061975,0.007941,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0103,0.003266,-0.061886,0.008144,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0156,0.003284,-0.061802,0.008358,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0206,0.003300,-0.061726,0.008546,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0256,0.003323,-0.061641,0.008746,-28.06,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0308,0.003320,-0.061576,0.008962,-28.06,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0358,0.003326,-0.061508,0.009144,-28.05,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0410,0.003328,-0.061440,0.009332,-28.04,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0460,0.003327,-0.061383,0.009516,-28.04,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0510,0.003315,-0.061330,0.009710,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0563,0.003316,-0.061262,0.009898,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0613,0.003318,-0.061205,0.010075,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0663,0.003308,-0.061145,0.010257,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0715,0.003303,-0.061087,0.010447,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0766,0.003307,-0.061028,0.010602,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0818,0.003294,-0.060979,0.010779,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0868,0.003287,-0.060926,0.010959,-28.03,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0920,0.003278,-0.060861,0.011150,-28.02,0,150.0,10.0,1.00,0.500,0.300,3.00
16.0970,0.003278,-0.060803,0.011326,-28.02,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1021,0.003275,-0.060738,0.011504,-28.01,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1074,0.003275,-0.060672,0.011705,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1123,0.003285,-0.060598,0.011882,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1173,0.003297,-0.060532,0.012057,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1223,0.003312,-0.060461,0.012241,-27.98,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1275,0.003316,-0.060392,0.012458,-27.98,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1325,0.003318,-0.060335,0.012670,-27.97,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1376,0.003321,-0.060272,0.012892,-27.97,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1428,0.003310,-0.060205,0.013149,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1478,0.003306,-0.060134,0.013379,-27.94,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1528,0.003306,-0.060067,0.013616,-27.93,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1581,0.003291,-0.060001,0.013892,-27.91,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1630,0.003288,-0.059931,0.014158,-27.90,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1680,0.003286,-0.059856,0.014434,-27.88,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1734,0.003269,-0.059789,0.014753,-27.87,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1783,0.003270,-0.059724,0.015040,-27.86,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1833,0.003258,-0.059665,0.015350,-27.84,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1885,0.003253,-0.059592,0.015681,-27.83,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1935,0.003251,-0.059526,0.016011,-27.82,0,150.0,10.0,1.00,0.500,0.300,3.00
16.1985,0.003257,-0.059451,0.016345,-27.81,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2038,0.003272,-0.059374,0.016690,-27.79,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2088,0.003278,-0.059297,0.017048,-27.77,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2140,0.003284,-0.059221,0.017418,-27.75,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2190,0.003286,-0.059133,0.017800,-27.73,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2241,0.003327,-0.059031,0.018175,-27.71,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2290,0.003363,-0.058926,0.018579,-27.69,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2344,0.003396,-0.058817,0.019012,-27.66,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2393,0.003417,-0.058698,0.019446,-27.65,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2443,0.003470,-0.058563,0.019879,-27.62,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2495,0.003532,-0.058393,0.020358,-27.60,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2545,0.003603,-0.058227,0.020808,-27.59,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2598,0.003671,-0.058042,0.021315,-27.57,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2648,0.003744,-0.057868,0.021790,-27.57,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2698,0.003816,-0.057687,0.022275,-27.55,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2750,0.003898,-0.057477,0.022802,-27.55,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2800,0.003989,-0.057271,0.023301,-27.55,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2851,0.004066,-0.057068,0.023809,-27.54,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2901,0.004179,-0.056845,0.024322,-27.54,0,150.0,10.0,1.00,0.500,0.300,3.00
16.2953,0.004280,-0.056596,0.024876,-27.54,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3003,0.004389,-0.056368,0.025375,-27.54,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3053,0.004493,-0.056128,0.025898,-27.53,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3106,0.004598,-0.055878,0.026447,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3155,0.004728,-0.055617,0.026965,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3205,0.004847,-0.055357,0.027471,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3258,0.004981,-0.055065,0.028009,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3308,0.005087,-0.054801,0.028528,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3359,0.005228,-0.054525,0.029034,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3408,0.005363,-0.054252,0.029536,-27.51,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3461,0.005507,-0.053977,0.030057,-27.51,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3510,0.005641,-0.053693,0.030586,-27.51,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3563,0.005772,-0.053412,0.031105,-27.50,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3613,0.005904,-0.053140,0.031637,-27.50,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3663,0.006021,-0.052873,0.032154,-27.50,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3716,0.006152,-0.052590,0.032675,-27.50,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3765,0.006294,-0.052350,0.033155,-27.49,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3815,0.006427,-0.052097,0.033615,-27.49,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3868,0.006560,-0.051828,0.034111,-27.49,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3918,0.006686,-0.051580,0.034546,-27.48,0,150.0,10.0,1.00,0.500,0.300,3.00
16.3968,0.006823,-0.051323,0.034995,-27.47,0,150.0,10.0,1.00,0.500,0.300,3.00
16.4021,0.006969,-0.051080,0.035435,-27.47,0,150.0,10.0,1.00,0.500,0.300,3.00
